place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNCNXBfRWFnEAE,1,Very poor service,a year ago,2023-09-10 12:50:27.607569,,,,0,46,,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNCNW9TektREAE,4,,a year ago,2023-09-10 12:50:27.640181,,,,0,1,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNCN09HZlZBEAE,3,,a year ago,2023-09-10 12:50:27.660051,,,,0,1,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNCdEpTOXdRRRAB,4,,a year ago,2023-09-10 12:50:27.676898,Thank you for your feedback.,a year ago,2023-09-10 12:50:27.676898,0,5,,False,Excellent good service,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNCa1BHbTBBRRAB,4,Some times stock is not available so that reduced one star,a year ago,2023-09-10 12:50:27.730859,,,,0,31,22,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNCb01uS1lBEAE,5,,a year ago,2023-09-10 12:50:28.872748,,,,0,2,14,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQtajZySzJRRRAB,5,Had a really nice experience shopping here. The customer service is really excellent We purchased Washing Machine here. Everything went smooth and purchased it quick. Loved the complimentary gift.,a year ago,2023-09-10 12:50:28.888181,,,,0,69,869,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQtczdYcVdREAE,2,,a year ago,2023-09-10 12:50:28.931439,,,,0,14,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQtcmNDLTZnRRAB,5,Excellent excellent,a year ago,2023-09-10 12:50:28.936942,,,,0,29,,False,Excelent excelent,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQtcnVLUENREAE,3,,a year ago,2023-09-10 12:50:28.973464,,,,0,11,9,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQtMnF6ekNREAE,5,,a year ago,2023-09-10 12:50:28.983666,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQtNHMyU2VBEAE,3,Prices depend on the customer to customer. Not uniform.,a year ago,2023-09-10 12:50:28.999290,,,,1,83,13,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQtZ3V5UDJnRRAB,4,,a year ago,2023-09-10 12:50:29.046474,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQtdk55eXBnRRAB,5,A good show room for all electronic goods and house hold articles.service is good. They offer good prices.,a year ago,2023-09-10 12:50:29.068310,Thank you for your feedback.,a year ago,2023-09-10 12:50:29.068310,0,190,23,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQtdFBLeXpnRRAB,3,,a year ago,2023-09-10 12:50:29.116358,,,,0,15,41,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQteEtmclNnEAE,5,,a year ago,2023-09-10 12:50:30.501533,,,,0,9,10,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQteEszUVpBEAE,2,,a year ago,2023-09-10 12:50:30.517067,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQtLU9YZ1pREAE,5,Seles persons are well knowledged  and treating the customers as the kings,a year ago,2023-09-10 12:50:30.528079,Thank you for your review. Your review encourages us to keep up the standards.,a year ago,2023-09-10 12:50:30.528079,0,30,26,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQtLU9pV0ZREAE,5,Good showroom to visit and buy,a year ago,2023-09-10 12:50:30.570380,Thank you for your review. Your review encourages us to keep up the standards,a year ago,2023-09-10 12:50:30.570380,0,91,63,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQtbVBfMlN3EAE,5,Electronics & Other Home Appliances under one roof,a year ago,2023-09-10 12:50:30.591147,Thank you for your review. Your review encourages us to keep up the standards.,a year ago,2023-09-10 12:50:30.591147,0,170,2,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQtME5ycllBEAE,5,,a year ago,2023-09-10 12:50:30.623554,,,,0,32,7,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMtNTdxZnZ3RRAB,5,,a year ago,2023-09-10 12:50:30.644977,,,,0,4,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMtOC1hSVFREAE,1,I have purchased panosonic Air conditioner. They are allocating worst service agents. Worst service and arrogant behavior by the agents,a year ago,2023-09-10 12:50:30.664032,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to +91 78248 37672. We will check with the concerned teams and get back to you.,a year ago,2023-09-10 12:50:30.664032,0,5,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMtNDlETVlnEAE,5,,a year ago,2023-09-10 12:50:30.713866,,,,0,,,,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMtb19YbWtnRRAB,3,,a year ago,2023-09-10 12:50:30.727471,,,,0,1,12,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMtemVmY0lREAE,4,,a year ago,2023-09-10 12:50:31.648516,,,,0,3,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMtcWZlX3ZBRRAB,4,,a year ago,2023-09-10 12:50:31.652442,,,,0,8,1,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMteWZ1bVF3EAE,5,,a year ago,2023-09-10 12:50:31.662701,,,,0,3,1,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMtaWNhb3ZRRRAB,5,,a year ago,2023-09-10 12:50:31.688040,,,,0,41,41,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMtZ1k2MXdnRRAB,5,No words to explain the customer service.,a year ago,2023-09-10 12:50:31.694044,,,,0,359,516,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMtM3YtMGZREAE,3,,a year ago,2023-09-10 12:50:31.709323,,,,0,1,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMtM3JPSDZ3RRAB,4,,a year ago,2023-09-10 12:50:31.725136,,,,0,4,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMtd3BXdmdnRRAB,3,Good shop,a year ago,2023-09-10 12:50:31.735644,,,,0,15,60,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMtbkt6aVJBEAE,4,,a year ago,2023-09-10 12:50:31.735644,,,,0,42,,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUMtNUt2alBREAE,5,,a year ago,2023-09-10 12:50:31.746995,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUMtcE9pbzNnRRAB,1,"We are totally unhappy on the decision made to buy a refrigerator from Vasanth and co. We have received a fridge with a dent and it appears like they had hit somewhere very strongly while transportation. Initially, we have accepted thinking it is a small dent but then later on examining it properly,  we requested for a replacement. Its being 2 weeks we are without refrigerator. We are tired of follow ups and calls but no resolution yet. Seems like they wanted us to use the defect product as it is.",a year ago,2023-09-10 12:50:32.856888,,,,2,3,1,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURlNTVtSTZnRRAB,3,Low price good,a year ago,2023-09-10 12:50:32.947606,,,,0,11,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURPeDhPSnJnRRAB,5,Excellent Service !!! Spl mention to Mr.Elangovan,a year ago,2023-09-10 12:50:32.983156,Thank you for your review. Your review encourages us to keep up the standards,2 years ago,2022-09-10 12:50:32.983156,0,33,,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURlcTdqWWpBRRAB,5,,a year ago,2023-09-10 12:50:33.014680,,,,0,2,2,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURlemJqYm1RRRAB,4,,a year ago,2023-09-10 12:50:33.024684,,,,0,6,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURldWNEWUZREAE,4,,a year ago,2023-09-10 12:50:33.045140,,,,0,1,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURlMGFiSG9BRRAB,3,,a year ago,2023-09-10 12:50:33.079879,,,,0,,,,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURlX3ZYa0JnEAE,4,Good store,a year ago,2023-09-10 12:50:33.094184,,,,0,133,88,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURlbHJUTzhRRRAB,3,Must improve neatness and service.,a year ago,2023-09-10 12:50:33.104195,,,,0,598,1021,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURlNHFuaW9nRRAB,3,,a year ago,2023-09-10 12:50:33.130761,,,,0,1,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURlZ3NDSmpRRRAB,5,,a year ago,2023-09-10 12:50:34.322376,,,,0,13,2,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURlOU5ESExREAE,5,,a year ago,2023-09-10 12:50:34.341391,,,,0,6,3,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURlMUp1eDRnRRAB,5,,a year ago,2023-09-10 12:50:34.368351,,,,0,5,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURlOEo2SHpBRRAB,5,I am proud of this person,a year ago,2023-09-10 12:50:34.405347,Thank you for your feedback.,a year ago,2023-09-10 12:50:34.405347,0,698,5456,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURlOE5xZExnEAE,5,"Good executives, lot of varities, competitive price, still you could bargain.",a year ago,2023-09-10 12:50:34.449496,Thank you for your feedback.,a year ago,2023-09-10 12:50:34.449496,0,189,9,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURla0xhSWRBEAE,5,,a year ago,2023-09-10 12:50:34.526396,,,,0,20,108,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNlOTdxVGVnEAE,4,More products,a year ago,2023-09-10 12:50:34.548034,Thank you for your feedback.,a year ago,2023-09-10 12:50:34.548034,0,25,1,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNlbF9idlZnEAE,3,purchase,a year ago,2023-09-10 12:50:34.599679,,,,0,62,1,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNleF9PSVV3EAE,5,,a year ago,2023-09-10 12:50:34.625219,,,,0,3,2,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNleDR6N0pBEAE,5,Good,a year ago,2023-09-10 12:50:34.661862,,,,0,43,5,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNlaC1fbWVnEAE,5,,a year ago,2023-09-10 12:50:35.596406,,,,0,4,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNlaDV6VGFREAE,4,They had good range of products and pricing seemed to be good too. Did not buy here though as they did not have the exact model of stove i was looking for.,a year ago,2023-09-10 12:50:35.621968,,,,0,105,110,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNlaTdhd3BBRRAB,5,Bought Samsung Washing Machine  Best Customer Approach  Bought At Best Price  Better Then Anywhere Else  Will Recommend For Everyone To Buy There,a year ago,2023-09-10 12:50:35.644835,Thank you for your feedback.,a year ago,2023-09-10 12:50:35.644835,0,7,6,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNlNWZxaFFBEAE,4,,a year ago,2023-09-10 12:50:35.658819,,,,0,5,2,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNlLWVLRk13EAE,5,,a year ago,2023-09-10 12:50:35.673480,,,,0,3,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNlNGZfNkdBEAE,5,,a year ago,2023-09-10 12:50:35.701567,,,,0,28,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNlNFlEaTFBRRAB,5,,a year ago,2023-09-10 12:50:35.717585,,,,0,3,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUN1M2RqR2V3EAE,3,Few things are good priced but mostly over prized when compared with online,a year ago,2023-09-10 12:50:35.733550,,,,0,226,2132,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNlbXNEcm1RRRAB,5,"It, s great experience & the promoter by habib its geniuen person & explain as very well fully satisfied",a year ago,2023-09-10 12:50:35.749437,Thank you for your feedback.,a year ago,2023-09-10 12:50:35.749437,0,1,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURTc3FfTjVRRRAB,4,"Visited store in off-peak hours, staff attended immediately and gave enough Information.",a year ago,2023-09-10 12:50:35.780891,"Hello Mr Dilli Babu, we regret the inconvenience caused. Kindly share your invoice number and contact details to +91 78248 37672. We will check with the concerned showroom and get back to you.",3 years ago,2021-09-10 12:50:35.780891,0,89,2,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNlX05PckxREAE,5,,2 years ago,2022-09-10 12:50:36.970411,,,,0,56,36,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNlbkxLdnRnRRAB,5,,2 years ago,2022-09-10 12:50:36.989439,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNleE1LR0dnEAE,5,,2 years ago,2022-09-10 12:50:37.004981,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNlbU5HeUhnEAE,5,Always great,2 years ago,2022-09-10 12:50:37.038276,Thank you for your feedback.,2 years ago,2022-09-10 12:50:37.038276,0,297,,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUR1OHBxVmJREAE,2,Products are costly comparing to other showrooms,2 years ago,2022-09-10 12:50:37.064190,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:50:37.064190,0,4,,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUR1aGVLVm1BRRAB,4,,2 years ago,2022-09-10 12:50:37.105400,,,,0,9,3,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNhLThpcWVnEAE,2,Properly not response im                 &CO.  AC EMI instalment           ..5         EMI                .     GPAY AMOUNT 2000+2000(ECS+GPAY).                          VASANTH&CO.            AMOUNT REFUND                  ME SIR    request 10/08/2021,2 years ago,2022-09-10 12:50:37.127756,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to +91 78248 37672. We will check with the concerned teams and get back to you.,3 years ago,2021-09-10 12:50:37.127756,0,1,,False,Properly not response im Tambaram Vasant &CO.  Bought AC EMI instalment..They took EMI on 5th May.I GPAY AMOUNT 2000+2000(ECS+GPAY).Sent to Tambaram VASANTH&CO. KU MORE AMOUNT REFUND ALA PLUS HELP ME SIR MY REQUEST 10/08/2021,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUR1bnVYWU93EAE,4,"Eappavumea,,,, vasanth & co na vasanth & co thaa",2 years ago,2022-09-10 12:50:37.190831,,,,0,5,1,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUR1N3VTTkJnEAE,4,,2 years ago,2022-09-10 12:50:37.230803,,,,0,31,18,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUR1MXIyQlhnEAE,5,,2 years ago,2022-09-10 12:50:37.257370,,,,0,1,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUR1eHFUcmdRRRAB,4,,2 years ago,2022-09-10 12:50:38.213377,,,,0,47,9,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUR1X0kyYUV3EAE,1,Very bad,2 years ago,2022-09-10 12:50:38.227917,,,,0,6,17,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUR1N0ozYlFBEAE,4,,2 years ago,2022-09-10 12:50:38.248956,,,,0,15,28,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUR1N0tpQ1pnEAE,5,,2 years ago,2022-09-10 12:50:38.253891,,,,0,19,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUR1bEliRDdnRRAB,3,,2 years ago,2022-09-10 12:50:38.269980,,,,0,4,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUR1LUstYkpBEAE,5,,2 years ago,2022-09-10 12:50:38.289760,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUN1djQtSUVnEAE,5,,2 years ago,2022-09-10 12:50:38.313939,,,,0,2,10,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNLazUtcHBRRRAB,3,Nice experience... But didnt offer good offers.. lil disappointed.,2 years ago,2022-09-10 12:50:38.325301,"Thank you for your feedback, we consider your feedback.",3 years ago,2021-09-10 12:50:38.325301,0,158,12,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUN1M2E3cmVREAE,5,,2 years ago,2022-09-10 12:50:38.352404,,,,0,8,23,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUN1amFTa2dRRRAB,5,Fabulous,2 years ago,2022-09-10 12:50:38.365050,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUN1bGNILW1BRRAB,3,,2 years ago,2022-09-10 12:50:39.434698,,,,0,4,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUN1NHVtamZnEAE,4,,2 years ago,2022-09-10 12:50:39.449130,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUN1M0pfcEF3EAE,4,Today we brought TV nice experience expecialy balaji and habib who explain about product and service so good,2 years ago,2022-09-10 12:50:39.458138,Thank you for your feedback,2 years ago,2022-09-10 12:50:39.458138,0,1,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURPczdtTTFBRRAB,5,Awesome,2 years ago,2022-09-10 12:50:39.474096,We are grateful for your kind words. Thanks for sharing your feedback.,2 years ago,2022-09-10 12:50:39.474096,0,20,33,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURPNWJ5a193RRAB,1,,2 years ago,2022-09-10 12:50:39.495621,,,,0,2,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURPeWR2aHVBRRAB,4,Good pricing,2 years ago,2022-09-10 12:50:39.505870,Thank you for your feedback.,2 years ago,2022-09-10 12:50:39.505870,0,178,616,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURPcHVqcE9nEAE,5,,2 years ago,2022-09-10 12:50:39.529928,,,,0,3,4,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURPNHJIVjBnRRAB,5,,2 years ago,2022-09-10 12:50:39.537613,,,,0,3,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURPMk5HVjZnRRAB,4,I have purchased Vostri washing machine on 25.6.22.Deliverd to my home . But erection staff not visited for demonstration and fiction the washing machine,2 years ago,2022-09-10 12:50:39.545825,,,,1,16,30,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURPMkx6OVdREAE,5,,2 years ago,2022-09-10 12:50:39.555874,,,,0,5,10,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURPd0pfWUpREAE,5,,2 years ago,2022-09-10 12:50:40.637057,,,,0,3,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNPXzhxVDlnRRAB,4,,2 years ago,2022-09-10 12:50:40.655936,,,,0,62,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNPNzZYWWtBRRAB,3,,2 years ago,2022-09-10 12:50:40.668489,,,,0,11,11,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNPdmF1UlhBEAE,5,Excellent. Very quick service,2 years ago,2022-09-10 12:50:40.681104,Thank you for your feedback,2 years ago,2022-09-10 12:50:40.681104,0,120,2,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNPemI2VGlnRRAB,4,,2 years ago,2022-09-10 12:50:40.712875,,,,0,5,,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNPOWZXOWhBRRAB,1,Worst customer service yesterday we ordered a fridge first they say no delivery charge because we are near to the shop later during delivery through the delivery person they literally threatened us demanding a certain amount to be paid then only we deliver.people dont go.and also person working there will comment on people like time pass.,2 years ago,2022-09-10 12:50:40.734151,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to +91 78248 37672. We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:50:40.734151,0,35,2,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNPdWY3OXFBRRAB,5,,2 years ago,2022-09-10 12:50:40.811792,,,,0,2,2,False,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNPMGR2TV9nRRAB,5,Lowest price,2 years ago,2022-09-10 12:50:40.827306,Thank you for your feedback,2 years ago,2022-09-10 12:50:40.827306,0,18,3,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNPMGFhSWxRRRAB,3,,2 years ago,2022-09-10 12:50:40.865439,,,,0,11,2,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNPMXNqcnV3RRAB,5,,2 years ago,2022-09-10 12:50:40.889244,,,,0,25,13,True,,
ChIJfVdMCHJfUjoRI48ltZLsMLY,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNPNm9PeEFnEAE,1,,2 years ago,2022-09-10 12:50:41.924402,,,,0,4,29,True,,
